job_title,company_name,state,office_type,salary
"Industrial Ops Associate Software Engineer, Part Time – Lakeland",Publix Super Markets,FL,On-site,NA
Jr Site Reliability Engineer (SRE),ConsultNet Technology Services and Solutions,MD,Remote,NA
Associate Data Warehouse Engineer,Babel Street,OH,Hybrid,75
DevSecOps Software Engineer,General Atomics,CA,Hybrid,87.1
Software Engineering Intern,Valeo,MI,On-site,NA
C++ Low Latency Trading Systems Dev-Chicago-150-300K Base+Bonus,Huxley,NY,On-site,150
Computer Vision Software Engineer,"Niantic, Inc.",CA,Hybrid,165.9
Data Integration Engineer (Entry Level) - Hybrid,Blue Cross Blue Shield of Arizona,AZ,Hybrid,NA
Computer Vision Intern,"Niantic, Inc.",NA,NA,116.0
Software Engineer,Arrow Search Partners,NY,Hybrid,150
Software Engineer,Mitchell Martin Inc.,NY,Hybrid,169.3
Java Developer,Apex Systems,IN,On-site,60.0
"Developer, Data Integration",Navitus Health Solutions,NA,NA,65.7
Mid-Senior Full Stack Developer,ConsultNet Technology Services and Solutions,MD,On-site,NA
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,PA,Remote,83
Full Stack Java Developer,Kforce Inc,IL,Hybrid,NA
Software Engineer,Amentum,VA,Hybrid,NA
Full Stack Engineering Consultant,Inspire11,NA,NA,NA
Software Engineer,Infogain,CA,Hybrid,NA
Software Engineer in Test,Dexian,TX,Hybrid,NA
Data Engineer,Apex Systems,CA,On-site,NA
"Quality Engineer, Data Analytics",QuidelOrtho,NY,On-site,58
DreamWorks Technology - CORPs Engineer,DreamWorks Animation,CA,On-site,115
IT Software Engineer,Micron Technology,NA,NA,NA
Java Developer,Mitchell Martin Inc.,NY,Hybrid,NA
Front End Developer,Actalent,CA,Remote,160.0
Software Engineer - C++,Raytheon,MA,On-site,53
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,KY,Remote,83
J2EE Developer,Arrow Search Partners,NA,NA,100
Software Engineer - Big Data Privacy,TikTok,NA,NA,145
C++ Options Marketing Making Software Engineer - NYC / Chicago,Huxley,NY,Hybrid,250
Azure/DevOps Cloud Engineer,Kforce Inc,TX,Hybrid,NA
Backend Development Engineer,"Scientific Applications & Research Associates (SARA), Inc.",CA,On-site,100
Platform Control Software Engineer,Forterra,MD,On-site,100
Full Stack Software Engineer,CACI International Inc,CO,On-site,82.1
DevOps Site Reliability Engineer,The Reynolds and Reynolds Company,NA,NA,NA
2025 Internship - Software Development - Multi-Mission Planning Development,The Johns Hopkins University Applied Physics Laboratory,NA,NA,42.0
Front End Developer (Remote),Actalent,CA,Remote,160.0
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,OH,Remote,83
Site Reliability Engineer - Cloud,Dataiku,NA,On-site,NA
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,MI,Remote,83
cloud devops engineer,"LanceSoft, Inc.",AL,Hybrid,110.0
Senior Full Stack Java Developer,Kforce Inc,OH,Hybrid,NA
Software Engineer,Actalent,CA,Hybrid,160.0
Remote Front End Developer,Actalent,VA,Remote,160.0
Java Software Engineer II - Clearance,Apex Systems,CO,On-site,NA
Staff Software Design Engineer,Stryker,IN,Hybrid,NA
ARC Software Engineer Intermediate,University of Michigan,MI,Hybrid,75
Junior Software Engineer,ManTech,NA,NA,NA
Application Developer,Atlantic Group,CT,On-site,200
Software Engineer,Leidos,MD,On-site,65
Solution Engineer,Intapp,NA,Hybrid,NA
Senior Associate Application Engineer ( Full Stack ),Discover Financial Services,IL,On-site,NA
Systems Engineer I,"BAE Systems, Inc.",NH,On-site,61.8
Data Engineer I ICP,HonorHealth,AZ,On-site,NA
Analytics Engineer Intern - Summer 2025,The RealReal,NY,Hybrid,NA
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,CA,On-site,83
Developer,Apex Systems,NA,NA,NA
"Software Development Engineer in Test - Trust and Safety, TikTok",TikTok,NA,NA,112.5
Wireless Modem Software Engineer - Baseband Wireless Modems,E-Space,CA,On-site,NA
Intern - Planning Engineer - Summer 2025,Lumen Technologies,NA,NA,26/yr - 
Robotics and Automation Software Engineer-Early Career Development Program,Nabors Industries,TX,On-site,NA
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,MI,On-site,83
Junior Engineer,Nidec Motor Corporation,NA,NA,NA
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,VA,On-site,83
Software Engineer,Experis,NC,Remote,NA
Software Engineer,Actalent,MA,Hybrid,160.0
Software Engineer,Addison Group,NA,NA,140.0
Senior Fullstack Engineer,CyberCoders,NA,On-site,140
"Application Integration Engineer, Factory Software",Tesla,TX,On-site,NA
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,IN,On-site,83
"Systems Engineer, Compute Platform",Cloudflare,CA,Hybrid,137
2025 Graduate - Developer - Cyber-Physical Systems Developer,The Johns Hopkins University Applied Physics Laboratory,NA,NA,85
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,NC,On-site,83
Solution Engineer,Intapp,NC,Hybrid,NA
Systems Installation Engineer,JBT Corporation,PA,Remote,NA
Systems Engineer,General Dynamics Mission Systems,AZ,Hybrid,95.4
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,NY,On-site,83
Application Engineer,Continental,MI,Hybrid,NA
Controls System Software Engineer,ATS Corporation,IN,On-site,NA
Electric Motor Calibration and Test Developer,Lucid Motors,NA,NA,NA
Controls System Software Engineer,Comecer,IN,On-site,NA
Staff Software Engineer,Upbound,DC,Remote,NA
Power Electronics Software Development Engineer,Core Group Resources,PA,On-site,NA
Maintainability Engineer,"Softworld, a Kelly Company",MI,On-site,160.0
SSD Firmware Test Engineer,Micron Technology,NA,NA,95
"Senior Engineer, Excel Engineering",Balyasny Asset Management L.P.,NY,Hybrid,NA
SQL/SSIS Developer,Collabera,VA,On-site,NA
Firmware Engineer,Amtex Systems Inc.,TX,On-site,NA
Application Programmer V,Collabera,VA,On-site,NA
Golang Developer,OKAYA INFOCOM,AZ,Hybrid,NA
(Early Career) Avionics Software Engineer I - Intern Conversion,Blue Origin,AL,On-site,86.0
"Machine Learning Engineer II, Economist",Instacart,NA,NA,NA
Application Engineer 2,Schneider Electric,NA,Remote,NA
Software Engineer,Robert Half,IL,Hybrid,100
Applications Engineer,Silvus Technologies,CA,Hybrid,70
Power Apps Developer,HTC Global Services,TX,On-site,NA
BI Developer- Financial,Carilion Clinic,NA,NA,NA
Staff Software Engineer,Upbound,NY,Remote,NA
"Embedded Software Engineer, Low Voltage Power Management",Tesla,CA,On-site,NA
System Engineer,Zolon Tech Inc.,VA,On-site,NA
Application Engineer,"Spark Talent Acquisition, Inc.",MI,On-site,80
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,VT,On-site,83
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,MO,On-site,83
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,UT,On-site,83
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,OH,On-site,83
Research Data Scientist,Harnham,NA,NA,100
Machine Learning Engineer Intern (E-commerce Governance Algorithms) - 2025 Summer/Fall (PhD),TikTok,NA,NA,150.0
Systems Engineering Intern,Crane Company,CA,On-site,48.0
"AI Research Scientist Intern, Multimodal and Multitasking Machine Learning (PhD)",Meta,NA,NA,NA
Test Automation Engineer,Capgemini Engineering,NA,On-site,NA
"Azure Cloud Engineer, Native Platforms",Cardinal Health,NA,NA,93.6
Software System Safety Engineer,Axient,AL,On-site,NA
ERP Developer,Habasit,GA,On-site,NA
Software Implementation Engineer,Arch Capital Group Ltd.,NA,Remote,65
Software Implementation Engineer,Arch Capital Group Ltd.,NJ,Hybrid,65
Software Engineer - Tax Calculation Engine - US Tax - Senior Associate,PwC,WI,On-site,83
"Machine Learning Engineer, E-commerce Feed Recommendation",TikTok,NA,NA,145
Engineer,Tata Consultancy Services,IL,On-site,90
"Machine Learning Engineer, E-commerce Feed Recommendation",TikTok,NA,NA,137.8
Software Engineer in Test,Net2Source Inc.,TX,Hybrid,NA
