job_title,company_name,state,office_type,salary
Especialista Desenvolvedor/DEV (C++),Genial Investimentos,NA,NA,NA
Flight Dynamics Software Developer - R10178637,Northrop Grumman,NA,NA,171
Automation Developer (Power Platform),USI Insurance Services,NY,Remote,NA
Data Engineer,Verizon,VA,Hybrid,NA
Internship - Applications Engineer,ASML,CA,On-site,34.0
"Innovation Product Engineer, Mitigation Services (Microsoft Dynamics 365)",SageSure,NA,NA,NA
Security Software Engineer (Starlink),SpaceX,CA,On-site,130
Software Development Engineer in Test - Deep Learning,NVIDIA,NA,NA,108
Security Software Engineer (Starlink),SpaceX,WA,On-site,130
Engineer – Marketing Platforms,American Express,NY,Hybrid,70
Security Systems Reliability Engineer,Cloudflare,TX,Hybrid,NA
Machine Learning Engineer,EarnIn,CA,Hybrid,169.8
Data Engineer,Verizon,FL,Hybrid,NA
Software Engineer (Experienced) - Planning & Staffing,Assembled,CA,Remote,125
Systems Engineer- Early Career Development Program,Nabors Industries,TX,On-site,NA
Genesis Analysis - Software Engineer (BT-24191),"Bastion Technologies, Inc.",NA,NA,NA
2025 University Graduate - Machine Learning Engineer,Adobe,NA,NA,118.5
Senior Software Engineer,Mysten Labs,NA,NA,NA
Infrastructure Engineer - Mainframe - Remote,Wells Fargo,NA,NA,61.15999999999999
Developer,Tata Consultancy Services,NC,On-site,100
Developer,Tata Consultancy Services,TX,On-site,80
Oracle Database Developer,Epsilon,TX,Hybrid,NA
Associate Autonomy and AI SW Integration Engineer,General Atomics,CA,Hybrid,72
Developer,Tata Consultancy Services,CA,On-site,120
Developer,Tata Consultancy Services,FL,On-site,100
Senior Software Engineers,Kforce Inc,AZ,On-site,140
EM7 Engineer,Stanley David and Associates,NA,NA,NA
"Senior Machine Learning Engineer - GenAI, LLM, NLP",Eightfold,CA,Hybrid,155
Controls Programmer,Actalent,OH,On-site,84.0
Infrastructure Developer,Prudential Financial,NJ,On-site,83
"2025 Summer Intern, MS/PhD, GPU Software",Waymo,NA,NA,100.95999999999998
AI Engineer Sr. Associate,Capital One,NA,NA,NA
Senior Java FSD,Virtusa,FL,Hybrid,NA
Drexel University Co-op: Embedded Software Engineering,SRI,NJ,On-site,40.0
Saas Infrastructure Engineer,Edifecs,NA,NA,89.8
Intermediate Artificial Intelligence and Robotics Engineer,MITRE,NA,NA,NA
Software Developer For Manufacturing Software Solutions,Agilent Technologies,CA,On-site,117.5
"Software Developer, Item Relationships",Amazon,NA,NA,129.3
Angular/Node Developer,Kforce Inc,FL,On-site,100.0
"Software Engineer Intern, Systems and Infrastructure (PhD)",Meta,NA,NA,NA
Developer,Great Southern Wood Preserving,AL,On-site,NA
Software Engineer,TEKsystems,SC,Hybrid,160.0
Developer,Tata Consultancy Services,NY,On-site,100
"Site Reliability Engineer, Data Engineering - USDS",TikTok,NA,NA,119
AI Engineer,Harnham,NY,Hybrid,120.0
Developer,Tata Consultancy Services,TX,On-site,110
Application Engineer,Pratt Miller,MI,On-site,78.4
Infrastructure Engineer,"Lowe's Companies, Inc.",NC,On-site,75.3
Application Engineering Intern - HFEM,Altair,MI,On-site,NA
Systems Engineer (Onsite),Cognizant,AR,Hybrid,40
"Modeling, Simulation, and Analysis Systems Engineer, Associate",MITRE,NA,NA,NA
Oracle Fusion Developer,The Wonderful Company,CA,Hybrid,130
Systems Engineer II,Gentex Corporation,MI,On-site,NA
Entry Level Cyber Engineer - Hybrid Opportunity,"ENSCO, Inc.",OH,Hybrid,NA
Associate Cloud Engineer (5514),MetroStar,VA,Hybrid,NA
Advanced Software Engineer,STERIS,OH,Hybrid,NA
Wolfram Mathematica Software Engineer,Sciton,CA,On-site,95
Aviation Systems Engineer Intern,Garmin,NA,NA,NA
Staff Engineer Software - R10176391,Northrop Grumman,NA,NA,157.5
Full Stack Engineer 4,Kforce Inc,MA,Hybrid,NA
Senior Fullstack Engineer,CyberCoders,NA,On-site,140
Data Engineer,SSi People,TX,On-site,NA
"Cloud Engineer, Jr. (Cleared)","IT Concepts, Inc",NC,On-site,NA
Developer,Tata Consultancy Services,NC,On-site,90
Developer,Tata Consultancy Services,PA,On-site,90
Data Engineer,Apex Systems,OH,On-site,NA
"Software Engineer - Web Development (PHP, Hack, JavaScript)",Tailored Management,WA,On-site,170.0
Test Engineer,Flex,UT,On-site,NA
"Salesforce Developer - Jacksonville, FL",Stillwater Insurance Group,FL,On-site,NA
Foundry Development Reliability Intern,Intel Corporation,AZ,Hybrid,63
"Research Scientist Intern, Machine Learning, Health Tech (PhD)",Meta,NA,NA,NA
Specialist - IT App Dev,Energy Transfer,TX,On-site,NA
Proxy Engineer (Palo Alto),Apex Systems,VA,On-site,NA
Avionics Software Engineer,"ENSCO, Inc.",NY,On-site,62.9
End User Computing Engineer (On site),Cognizant,CA,Hybrid,37.8
"System Software Engineer, Performance - CUDA Driver",NVIDIA,NA,NA,120
"Research Scientist Intern, Gen AI Audio (PhD)",Meta,NA,NA,NA
"Platform Engineer, Data Discovery (Hybrid, Midtown- Atlanta, Georgia)",Cargill,GA,Hybrid,NA
"2025 Summer Intern, MS/PhD, Lidar Technologist",Waymo,NA,NA,100.95999999999998
"Sr Associate, Visualization Developer",SC Johnson,NA,NA,NA
Power Platform Developer,Ripple Effect,MD,Remote,70.9
"Software Development Engineer in Test, Product Eng - USDS",TikTok,NA,NA,112.1
Developer,Tata Consultancy Services,GA,On-site,120
Machine Learning Engineer (Hybrid),Conexess Group,NJ,Hybrid,NA
Streaming Operations Engineer,"Audacy, Inc.",PA,Hybrid,NA
"Operations Engineer, Launch Strategy (Falcon)",SpaceX,FL,On-site,95
Instruments Assembler and Programmer - Large Power Transformers,Siemens Energy,NC,On-site,NA
"Operations Engineer, Launch",SpaceX,FL,On-site,95
Data Driven Software Developer,Leidos,MD,Hybrid,65
Associate Reverse Engineer Researcher,Carnegie Mellon University,VA,On-site,NA
CNC Programmer,Howmet Aerospace,OH,On-site,67.15999999999998
"Research Scientist Intern, AI Systems Machine Learning (PhD)",Meta,NA,NA,NA
Model Based System Engineer Intern,Innovative Defense Technologies (IDT),NJ,On-site,NA
"Technical Curriculum Developer, AWS Game-based Learning",Amazon Web Services (AWS),NA,NA,106.4
Business Intelligence Developer 1 - WORK AUTHORIZATION REQUIRED 1,Crown Equipment Corporation,OH,On-site,NA
Machine Application Developer,CompoSecure,NJ,On-site,NA
"Specialist SA, Q Developer - Core, GenAI/ML : Q Developer",Amazon Web Services (AWS),NA,NA,118.2
"Software Engineer Intern, Machine Learning (PhD)",Meta,NA,NA,NA
Model-based Mission Engineer (MBME) - Systems,Axient,DC,On-site,NA
Senior Software Developer in Test,Abbott,NA,NA,72.7
Senior Angular 16+ Developer (Testing),Kforce Inc,TX,Hybrid,NA
"2025 Intern - Software Engineer (ES) - Charleston, SC",Textron,SC,On-site,NA
SDET (Cucumber/Java/Rest),Kforce Inc,TX,Hybrid,NA
Product Software Engineer - Test Automation Engineer,Capgemini Engineering,NA,On-site,NA
Developer,Tata Consultancy Services,NC,On-site,110
Salesforce Developer (Field Service Management),Builders FirstSource,NA,NA,NA
Associate Reverse Engineer Researcher,Carnegie Mellon University,PA,On-site,NA
Frontend Developer,EPITEC,WA,On-site,170.0
"Machine Learning Engineer, Recommendations - USDS",TikTok,NA,NA,119
Systems Engineer,General Dynamics Mission Systems,AZ,Hybrid,95.4
"Staff Software Engineer - Distributed Systems, BackEnd",Eightfold,CA,On-site,203
33: Associate Staff: Systems Engineer,MIT Lincoln Laboratory,MA,On-site,NA
DevSecOps Engineer,CACI International Inc,TX,Hybrid,52.7
"ServiceNow Developer, Vulnerability Response and Asset Management (Remote)",CrowdStrike,CA,Remote,85
DevOps Engineer – uDeploy Admin – W2 ONLY,SSi People,TX,Hybrid,NA
Firmware Engineer,CyberCoders,CO,On-site,95
"C++/Qt Software Engineer--Madison, WI AND Austin, TX",Beacon Hill,WI,On-site,NA
"Calibration, Localization, and Mapping Intern",Zoox,CA,On-site,NA
Conversion Engineer,SurePoint Technologies,TX,Hybrid,NA
Senior Data Engineer,Kforce Inc,IL,Remote,NA
Firmware Engineer,"Fibertek, Inc.",VA,On-site,NA
Algorithm Engineer,Actalent,AL,On-site,90.0
Developer,Tata Consultancy Services,OH,On-site,90
Data Center Engineer,Kforce Inc,IL,On-site,NA
Principal Site Reliability Engineer (App Services),Palo Alto Networks,CA,On-site,NA
Development Operations Engineer,STG Logistics,OH,Hybrid,78.5
Engineer Technical Services Engineer - R10178557,Northrop Grumman,NA,NA,77.6
"Research Scientist Intern, Synthetic Image Generation (PhD)",Meta,NA,NA,NA
TE21P1 Infrastructure Engineer,CAS,OH,On-site,NA
"Research Scientist Intern, Gen AI Large Language Models (LLM) (PhD)",Meta,NA,NA,NA
Computer Vision Engineer,Harnham,NY,On-site,80.0
Junior Model Based System Engineer (MBSE),Parsons Corporation,VA,On-site,70.5
Terraform Developer,Zurich North America,IL,Hybrid,110.7
"Identity and Access Management Authentication Engineer,",Baxter International Inc.,IL,Remote,120
DevSecOps Engineer,CACI International Inc,VA,Hybrid,52.7
AI Scientist,WorldQuant,FL,On-site,NA
Flight Dynamics Software Developer - R10178631,Northrop Grumman,NA,NA,137.4
System Engineer II Onsite-Tucson,Raytheon,AZ,On-site,64
Software Test Engineer,Actalent,OH,On-site,68.0
Test Engineer,Actalent,WA,On-site,70.0
System Engineer,"Gromelski & Associates, Inc.",NA,NA,NA
Software Engineer Consultant/Expert,HTC Global Services,MI,On-site,NA
Solutions Engineer,Crawford Thomas Recruiting,FL,On-site,60
Embedded Software Engineer - Multimedia Display,Actalent,CA,On-site,150
Security Architecture Engineer,HUB International,IL,On-site,125
Test Engineer,SuperATV,IN,On-site,NA
IT Field Engineer,Aditi Consulting,NA,NA,74.0
Solutions Engineer,"MISTRAS Group, Inc.",TX,On-site,NA
System Integration Engineer,Credence,MD,Hybrid,NA
Software Design Quality Engineer,Actalent,CA,On-site,90
DevOps Engineer/Principal DevOps Engineer (PGS Space) - R10176223,Northrop Grumman,NA,NA,87.2
SecOps Engineer,Robert Half,PA,On-site,85
"Research Scientist Intern, AI Core Machine Learning (PhD)",Meta,NA,NA,NA
Tableau Production and Implementation Engineer,SpectraMedix,NJ,Hybrid,NA
Senior Engineer-Test and Validation,Carrier,TN,On-site,NA
Senior AEM Developer,Photon,TX,On-site,NA
Staff Systems Engineer - R10178619,Northrop Grumman,NA,NA,147.7
Test Engineer,Actalent,PA,On-site,40.0
Developer,Tata Consultancy Services,MA,On-site,100
Power Platform Developer,Lafayette Group,NA,NA,75
"Systems Engineer, Refrigeration",Trane Technologies,NA,NA,70
Systems Engineer – SME,"CALIBRE Systems, Inc.",NA,NA,NA
Principal / Sr Principal Software Engineer - R10178371,Northrop Grumman,NA,NA,95.3
Principal DevOps Software Engineer - R10176193,Northrop Grumman,NA,NA,92.6
Software and Systems Architect,Leidos,AL,On-site,65
HPC Systems Engineer (Top Secret Clearance),SpaceX,CA,On-site,15
"Sr. Specialist SA, Cloud Engineering, GenAI/ML : Q Developer",Amazon Web Services (AWS),NA,NA,138.2
Principal Billing Systems Engineer,Cloudflare,TX,Hybrid,NA
Senior/Principal DevOps Engineer (PGS Space) - R10176218,Northrop Grumman,NA,NA,107.3
"Technical Curriculum Developer, AWS Dedicated Cloud Training",Amazon Web Services (AWS),NA,NA,106.4
"Research Scientist Intern, Machine Learning for Human-Computer Interaction (PhD)",Meta,NA,NA,NA
Security Engineer,Epic,WI,On-site,NA
Application Engineer,Jobot,TX,On-site,60
Developer,Tata Consultancy Services,FL,On-site,120
Developer,Tata Consultancy Services,OH,On-site,100
Principal/Sr. Principal Cyber Systems Engineer - R10178651,Northrop Grumman,NA,NA,121.4
Application Engineer,Actalent,MN,On-site,76.0
SRE,"Siri InfoSolutions, Inc.",CA,On-site,NA
Critical Environments Operating Engineer,JLL,NC,On-site,NA
Developmental Engineer,iHire,AZ,On-site,NA
Salesforce Developer,Kforce Inc,FL,Hybrid,110.0
Data Scientist III,Walmart Global Tech,CA,Hybrid,NA
"Sr. Salesforce Developer, Amazon Devices - Business Development",Amazon,NA,NA,151.3
Release Train Engineer,Swiss Post,OH,Hybrid,NA
Field Service Engineer - Mining,CyberCoders,WI,On-site,NA
"Sr. Specialist SA, NAMER, GenAI/ML : Q Developer",Amazon Web Services (AWS),NA,NA,138.2
Sr. Principal Systems Engineer - Mission Systems Lead - TS/SCI - R10176311,Northrop Grumman,NA,NA,133
Developer,Tata Consultancy Services,MI,On-site,120
Senior Solutions Engineer - Public Sector,HashiCorp,NA,Remote,149.8
Staff DevOps Engineer (PGS Space) - R10176207,Northrop Grumman,NA,NA,165
Developer,Tata Consultancy Services,MA,On-site,90
Engineer,Tata Consultancy Services,GA,On-site,90
Engineer,Tata Consultancy Services,IL,On-site,90
Azure Developer,Tata Consultancy Services,WA,On-site,67.1
Engineer,Tata Consultancy Services,IL,On-site,110
Engineer,Tata Consultancy Services,CA,On-site,120
Engineer,Tata Consultancy Services,NV,On-site,100
Engineer,Tata Consultancy Services,DE,On-site,100
Engineer,Tata Consultancy Services,AZ,On-site,100
Engineer,Tata Consultancy Services,NC,On-site,100
Engineer,Tata Consultancy Services,TX,On-site,100
Site Reliability Engineer SRE,Tata Consultancy Services,CA,On-site,85.4
