job_title,company_name,state,office_type,salary
Software Programmer,Rice Lake Weighing Systems,WI,On-site,NA
Dev Degree 2025,Shopify,NA,NA,NA
Software Engineer Intern,Garmin,NA,NA,NA
Associate Software Quality Engineer,ServiceNow,CA,On-site,88.2
Data Engineer,Ryan Specialty,IL,On-site,80
Intern Engineer - Software,General Dynamics Mission Systems,VA,On-site,NA
Data Engineer,AMEND Consulting,OH,On-site,NA
Systems Engineer Intern,Brooks Automation,CA,On-site,NA
Data Engineer Intern,"Kwik Trip, Inc.",WI,On-site,34.97999999999999
Software Engineering Intern (Summer 2025),GlobalFoundries,VT,On-site,40.0
AWS Automation SDET (Java),STAND 8 Technology Services,CT,On-site,38.0
Software Engineer,StratasCorp Technologies,VA,On-site,NA
Software Engineer,Integra Connect,NA,NA,120
Software Engineer,"ALTA IT Services, LLC",OH,Remote,NA
J2EE Developer,Arrow Search Partners,NA,NA,100
PL/SQL and JAVA (Spring-Boot) Developer,Presbyterian Healthcare Services,NM,Remote,72.4
JAVA Backend developer(AWS),Element Technologies Inc,CA,Hybrid,NA
Software Engineer (Python),Vaco,NC,Hybrid,90.0
"Software Engineer, IT",California School Boards Association,CA,Hybrid,81.4
Software Engineer (Experienced) - Planning & Staffing,Assembled,CA,Remote,125
Software Engineering Co-op / Software Engineering Innovation Center,MITRE,NA,NA,NA
Systems Engineer I,Medtronic,MA,Hybrid,NA
Software Engineer,Apex Systems,FL,On-site,70.0
Analyst I Software Engineer-1,DXC Technology,LA,Hybrid,NA
"Data Engineer 1 - Nordstrom Analytical Platform, Insights & Delivery Team (Hybrid - Seattle, WA)",Nordstrom,WA,Hybrid,88.5
INTERNSHIP: Software Validation,Dassault Systèmes,MA,Hybrid,38.0
AI/ML Engineer,Starr Insurance,NA,NA,135
Junior Database Reliability Engineer (Remote),WebstaurantStore,PA,Remote,NA
"AI Applied Scientist - PhD Intern, Ethical AI",Zillow,NA,NA,104
"Software Engineer, Frontend (Trust and Loyalty)",Coinbase,NA,NA,147
"Software Intern, Machine Learning",Cadence,NA,NA,NA
"Data Engineer - GROWMARK, Inc. - Bloomington, IL","GROWMARK, Inc.",IL,On-site,NA
Java Developer,Collabera,TX,Hybrid,120.0
Embedded Linux Software Engineer,Solidigm,NA,Remote,132.9
Sr. Software Engineer,NBCUniversal,NJ,Remote,110
Software Dev Engineer II (Local To WA),Belcan,WA,Hybrid,100.0
Mission Critical Software Engineer 1,Draper,MA,On-site,NA
Remote - Offensive Security Engineer,SimSpace,NA,NA,110
Software Engineer,"The Computer Merchant, LTD (TCM)",MN,On-site,80.0
Software Developer,General Atomics,CA,Hybrid,87.1
"Intermediate Fullstack Engineer, Fulfillment: Utilization",GitLab,NA,NA,98
"Operations Engineer, Starlink Satellites",SpaceX,WA,On-site,95
C++ Low Latency Trading Systems Dev-Chicago-150-300K Base+Bonus,Huxley,NY,On-site,150
Drexel University Co-op: Software Engineering,SRI,NJ,Hybrid,40.0
Chatbot Developer,Mastech Digital,VA,Remote,NA
Analyst I Software Engineer-2,DXC Technology,LA,Hybrid,NA
Analyst I Software Engineer-3,DXC Technology,LA,Hybrid,NA
Application Development Engineer,Westfield Insurance,OH,Hybrid,NA
Computer Science Engineer Intern - Summer 2025,"Woodward, Inc.",CO,On-site,43.4
Software Engineer I (C++) - (Onsite),Collins Aerospace,MD,On-site,53
AWS devops /Site reliability Engineer,Akkodis,VA,Hybrid,180.0
Software Engineer,Transact Campus,NY,Remote,NA
Site Reliability Engineer (Internal Engineering) (Remote),KnowBe4,NA,NA,110
Software Engineer,Piper Companies,CA,On-site,100
Staff Engineer,ThoughtSpot,NA,NA,NA
Business Intelligence Developer,Navitus Health Solutions,NA,NA,72.8
Mobile Software Engineer,Russell Tobin,CT,Remote,100.0
C++ Low Latency Trading Systems Dev-NYC- 150-300K Base+Bonus,Huxley,NY,On-site,150
Informatica Engineer,Capgemini,GA,On-site,NA
"Intermediate Site Reliability Engineer, Durability",GitLab,NA,NA,NA
Infrastructure Engineers,Shopify,NA,NA,NA
Sr. Software Engineer 1 / Salesforce - APEX,ICANN,NA,Remote,90
Data Platform Engineers,Shopify,NA,NA,NA
IAM Developer,Collabera,NA,NA,90.0
Java Software Engineer,Mphasis,GA,Hybrid,100
2025 Summer Intern: Assoc DevOps Engineer,Spectrum,NA,NA,NA
Azure Data Engineer with Terraform/IaC Experience $150k,Vaco,TN,On-site,150
DevOps Engineer,Apex Systems,FL,On-site,NA
Flutter Developer (Remote),Cognizant,OH,Hybrid,68.4
Junior AI Engineer,Brooksource,NA,NA,64.0
Junior React Developer,Brooksource,NA,Hybrid,56.0
Java Software Engineer,Wells Fargo,NA,NA,NA
Software Engineer - job code 00032,Adtalem Global Education,IL,Remote,103.5
Software and Controls Engineering Intern,Johnson Controls,VA,On-site,NA
TEST AUTOMATION ENGINEER,VSolvit,CA,Hybrid,90
Front End Developer,Guidehouse,VA,On-site,75.8
Java Developer Contract,Brooksource,TN,Hybrid,NA
IT - DevSecOps Engineer,Federated Insurance,MN,On-site,NA
Staff Engineer Cloud Infrastructure,ThoughtSpot,NA,NA,NA
QA Hardware/Software Engineer,EV Connect,CA,Hybrid,100
DevOps Engineer,Apex Systems,TX,On-site,NA
Application Development Specialist (Remote),Parsons Corporation,NA,Remote,58.84000000000001
Infrastructure Engineer,Exiger,VA,Hybrid,NA
C++ Developer/Software Engineer,Capgemini Engineering,NA,On-site,NA
Computer Vision Software Engineer,"Niantic, Inc.",CA,Hybrid,165.9
"Data Engineer, Risk Management",Bank OZK,AR,On-site,NA
Data Engineer,Robert Half,MD,On-site,120
Sample Database Programmer,Press Ganey,IL,Remote,55
Mainframe SW Engineer Apprentice,U.S. Bank,CO,Hybrid,64.42
React Developer,"Acuity, Inc.",VA,Hybrid,NA
"Software Engineer, Ceph & Distributed Storage",Canonical,TX,Remote,NA
Application Developer - Penn Engineering,University of Pennsylvania,PA,On-site,43.9
Engineer Intern - Software (Summer 2025),Pierce Manufacturing,WI,On-site,36.0
Splunk Engineer - Top Secret,Piper Companies,NA,NA,115
Programmer,GEOTEK LLC,MN,On-site,NA
Kansas City Software Engineering Tutor,"Varsity Tutors, a Nerdy Company",MO,Remote,NA
Sr. Engineer - Boundary,HashiCorp,NA,NA,176
Software Developer - Cloud,ManTech,NA,NA,NA
Hiring for pega developer on W2,Excelon Solutions,NA,NA,NA
DevOps Engineer,Cigniti Technologies,NA,NA,NA
Technology Intern - Engineer - Summer 2025,Genuine Parts Company,GA,Hybrid,NA
Embedded Software/Firmware Engineer,GE HealthCare,WI,On-site,NA
Oracle Developer,Terracon,KS,Hybrid,NA
C++ Options Marketing Making Software Engineer - NYC / Chicago,Huxley,NY,Hybrid,250
"T&D Data Engineer, Portland, OR or Salt Lake City, UT #112798",PacifiCorp,OR,On-site,100.7
DevOps Engineer,System Soft Technologies,NA,Hybrid,100
IT Endpoint Engineer,"Kwik Trip, Inc.",WI,On-site,47.4
"Software Engineer, ML Infra, Dojo",Tesla,CA,On-site,NA
"Robotics Intern - Large Behavior Models, Human-Robot Interaction (HRI)",Toyota Research Institute,MA,Hybrid,NA
Principal Engineer Software (DLP),Palo Alto Networks,CA,On-site,NA
Software Engineer- Referral Pipe,Apex Systems,CA,Hybrid,150.0
Technical Governance Engineer,BetMGM,NA,On-site,69.1
Cloud Engineer level 1,Apex Systems,MD,On-site,70.0
Production Support Developer 1,"Quadax, Inc.",OH,Hybrid,NA
Technical Escalations Engineer 2 (RUM) - Boston,Datadog,NA,NA,85
RF Silicon Software Engineer (Starlink),SpaceX,WA,On-site,120
Excel Developer,ConsultNet Technology Services and Solutions,CT,Remote,NA
Atlassian Solutions Developer,ECS,VA,Hybrid,NA
Enterprise Application Developer or Senior Enterprise Application Developer,"University of Maryland, Baltimore (UMB)",MD,Hybrid,NA
Associate IT Engineer,ReliaQuest,NA,NA,NA
Technical Software Engineer 1,Experis,MI,On-site,80.0
Data Scientist (Applied AI),Movable Ink,NA,NA,140
IAM Engineer,Genentech,NA,NA,NA
Intern Engineer,General Dynamics Mission Systems,AZ,Hybrid,58.0
Software Engineer - DevOps Engineer,Capgemini Engineering,NA,On-site,NA
DevOps Engineer - Puppet/Terraform,The Judge Group,NA,NA,NA
Systems Engineer Intern,General Dynamics Mission Systems,AZ,On-site,56.1
Intern - SSD FW Engineer,Micron Technology,NA,NA,NA
"Internship, Validation Infrastructure Developer, Vehicle Firmware (Winter/Spring 2025)",Tesla,CA,On-site,NA
"Machine Learning Engineer, NLP/NLU",Peloton Interactive,NY,Hybrid,127.3
Machine Learning Platform Engineers,Shopify,NA,NA,NA
"Software Engineer - Web Development (PHP, Hack, JavaScript)",Tailored Management,WA,On-site,170.0
AI Algorithms SW Engineer (RDSS Intern),NVIDIA,NA,NA,156
"GNC Software Engineer (Guidance, Navigation and Control)",Piper Companies,WA,Hybrid,NA
GNC DevOps Engineer (Falcon),SpaceX,CA,On-site,120
"Data Scientist (Quant, Python, Apache Spark, AWS)","V-Soft Consulting Group, Inc.",NA,On-site,NA
Infrastructure Engineer,Mizuho,NY,Hybrid,105
Reliability Lab Engineering Intern,Brooks Automation,MA,On-site,NA
Data Center Engineer,The Depository Trust & Clearing Corporation (DTCC),TX,Hybrid,NA
Salesforce Developer - US Citizen or Green Card ONLY,GlobalSource IT,WI,Hybrid,80
GNC Software Test Engineer,Piper Companies,WA,Hybrid,NA
GIS Software Engineer,Toyon Research Corporation,CA,On-site,90
Software Engineer (OpenCL/CUDA),Capgemini Engineering,NA,On-site,NA
Azure Cloud Native Security,Net2Source Inc.,IN,On-site,120.0
"Sr. Salesforce Developer, Amazon Air Cargo",Amazon,NA,NA,136.1
IDM Engineer,Mizuho,NY,Hybrid,77
Developer,Tata Consultancy Services,DE,On-site,80
ServiceNow Developer - Secret Clearance Required,Gridiron IT,VA,Remote,NA
Market Developer,Thrivent,NV,On-site,104
Senior AEM Developer,Photon,TX,On-site,NA
R&D Systems Engineer,Silvus Technologies,CA,Hybrid,105
Dotnet Developer,Robert Half,NA,Hybrid,120
Aerospace Systems Integration Engineer,"HX5, LLC",NA,NA,NA
Backend Engineer,INSPYR Solutions,TX,Hybrid,NA
Associate Systems and Mission Engineer,MITRE,NA,NA,74.5
Applications Engineer I,Hexagon Manufacturing Intelligence,CA,On-site,NA
IT Ecommerce Developer Intern,SpartanNash,MI,Hybrid,NA
Computer Engineer I,DCS Corp,MI,On-site,NA
"T&D Data Scientist (I,II), Salt Lake City, UT #112903",PacifiCorp,UT,On-site,76.2
"Associate Engineer, IT Cloud",Tractor Supply Company,TN,On-site,NA
CloudOps/SRE Intern,Brightly Software,NC,On-site,NA
Associate Embedded Software Engineer - Embedded Software Engineer,Capgemini Engineering,NA,On-site,46.4
Junior AFSIM Developer,"Modern Technology Solutions, Inc. (MTSI)",OH,On-site,NA
Snr. Software Engineer in Test (Remote),KnowBe4,NA,NA,120
Full Stack Engineer,Mastech Digital,NA,On-site,NA
SNS CI Security Engineer,Experis,NJ,Hybrid,NA
SAS Programmer Intern-3,Dallas College,TX,On-site,62.5
Trading Systems Engineer,ECLARO,NY,Hybrid,120
Deep Learning Algorithm Developer,Toyon Research Corporation,VA,On-site,90
Data Engineer,"V-Soft Consulting Group, Inc.",OH,On-site,NA
Test & Reliability Engineer,Joulé,PA,On-site,NA
Application Developer,"TreCom Systems Group, Inc.",VA,On-site,NA
Embedded Engineer,Oho Group Ltd,NA,On-site,NA
Junior Embedded Software Developer,Robert Half,NC,On-site,54.0
Test Engineer L2,Altair,OH,On-site,NA
Field Service Engineer,General Dynamics Information Technology,TX,Remote,85
Applications Engineer,Emerson,CO,On-site,86.1
Entry Level Software Test Engineer,Actalent,OH,On-site,68.0
Odoo Developer,viaPhoton,IL,On-site,NA
"Student Engineer, Klamath Falls, OR #112880",PacifiCorp,OR,On-site,42.0
Embedded Software Engineer,EPITEC,IL,On-site,128.0
Sr Computer System Validation (CSV) IT Engineer-Pharmaceutical,FUJIFILM Diosynth Biotechnologies,NC,On-site,NA
Application Engineering Intern - HFEM,Altair,MI,On-site,NA
"T&D Data Scientist II, Salt Lake City, UT or Portland, OR #112341",PacifiCorp,UT,On-site,87.6
Microsoft Azure Solution Engineer,ConRes,MA,Hybrid,NA
Imaging Field Service Engineer,Agiliti,CA,On-site,89.6
Principal Algorithm Engineer - I,Roche,NA,NA,NA
Power BI Developer,Cumming Group,NA,NA,NA
Systems Engineer,VMG Health,TX,On-site,NA
Workday Developer,OKAYA INFOCOM,NJ,On-site,NA
Application Engineer,Allied Universal,NA,NA,NA
Abinitio Developer,Capgemini,TX,On-site,NA
Test Engineer L2,ALTEN Technology USA,OH,On-site,NA
Communications Systems Engineer Intern - 2025 Internship (Hybrid),Motorola Solutions,IL,Hybrid,NA
Integration Developer,Ascend Technologies,NA,NA,70
Applications Engineer,Silvus Technologies,CA,Hybrid,70
Site Engineer - Data Center,Randstad Digital Americas,DE,On-site,25/yr - 
CMM Programmer,ALIGN PRECISION,AZ,On-site,NA
Salesforce Developer/Architect,Selby Jennings,NJ,Hybrid,125
iOS Developer,Excelon Solutions,DE,On-site,NA
BTP Developer,PIXIE,NA,On-site,140.0
Staff ML Operations Engineer,Abbott,NA,NA,95
Sr. Systems Engineer,Smith+Nephew,MA,Hybrid,NA
Senior Business Intelligence Developer,Daisy Brand,TX,Hybrid,NA
Junior Model Based System Engineer (MBSE),Parsons Corporation,VA,On-site,70.5
Windows System Engineer,Gotham Technology Group,NY,On-site,NA
Lead Data Center Engineer,The Depository Trust & Clearing Corporation (DTCC),NY,Hybrid,NA
Developer,Tata Consultancy Services,NJ,On-site,90
Workday Developer,Ztek Consulting,NJ,On-site,100
Senior Data Engineer,Verizon,TX,Hybrid,NA
Cleared Software Engineer,Piper Companies,TX,On-site,80
Java Application Developer,Experis,OH,Hybrid,80.0
Senior Data Engineer,Verizon,VA,Hybrid,NA
Staff Partner Engineer - Data & Services,Crunchyroll,CA,Hybrid,NA
Product Software Engineer- Test Automation Engineer,Capgemini Engineering,NA,On-site,NA
Web Services Developer,"Global Technical Talent, an Inc. 5000 Company",MI,Hybrid,NA
Software Automation Engineer (Secret Clearance),Piper Companies,CO,Hybrid,75
"DevSecOps Engineer- Secret Clearance Required- Tampa, FL",Piper Companies,FL,On-site,115
SharePoint Developer - NIH,Kelly,NA,NA,NA
Embedded Software Engineer - Test Automation Engineer,Capgemini Engineering,NA,On-site,62.2
Gateway Engineer (Starshield),SpaceX,CA,On-site,15
Lead MDM Reltio / Informatica Engineer,TEKsystems,NA,NA,146.56
Senior Data Engineer,Verizon,NJ,Hybrid,NA
Principal Machine Learning Engineer (SQL - RAG Systems),Palo Alto Networks,CA,On-site,NA
Lead Integrations Developer,Kforce Inc,FL,On-site,135
Sr. Product Security Engineer,Perforce Software,NA,NA,NA
Avionics Security Engineer,Teledyne Controls,CA,On-site,139.7
Staff Software Engineer - Database Engine Internals,Databricks,CA,On-site,NA
Full Stack Engineer,Robert Half,NA,NA,95
Senior Data Engineer,Verizon,FL,Hybrid,NA
Systems Engineering Intern,"BAE Systems, Inc.",NA,On-site,39.8
Developer,Tata Consultancy Services,NC,On-site,100
Applications Engineer I,Hexagon Manufacturing Intelligence,MI,On-site,NA
Sr. Product Security Engineer,Perforce Software,MN,Remote,NA
Application Development Specialist,Parsons Corporation,NA,NA,NA
Test Automation Engineer,Capgemini Engineering,NA,On-site,NA
Cleared Data Scientist (3236),SMX,DC,Hybrid,NA
Secret Travel Testing Engineer,Insight Global,NA,On-site,60.0
Systems Security Engineer,Zolon Tech Inc.,PA,Remote,NA
Senior Systems Engineer,KellyMitchell Group,FL,On-site,NA
"Sr. Tech Business Developer, Key",Amazon,NA,NA,133.2
Artificial Intelligence/Machine Learning - Postdoctoral Researcher,Lawrence Livermore National Laboratory,CA,On-site,NA
Research Scientist- Large Behavior Models,Boston Dynamics,MA,On-site,NA
Mobile Lead/ Architect (Android and IOS),KTek Resourcing,TX,Hybrid,NA
Ignition Engineer,Actalent,SC,On-site,80.0
Systems Test Engineer (Onsite),Collins Aerospace,MA,On-site,64
Application Engineer,Jobot,TX,On-site,60
Analytics Engineer,Harnham,CA,Remote,130
Design Verification Infrastructure Engineer,Capgemini Engineering,NA,Hybrid,88.8
Site Reliability Engineer,OKAYA INFOCOM,VA,Hybrid,NA
Cohesity Engineer,Oscar,NC,Hybrid,NA
Business Intelligence Developer,Tally Energy Services,TX,On-site,NA
Human Factors Engineer,Capgemini Engineering,NA,On-site,NA
Developer,Tata Consultancy Services,NC,On-site,120
Service Engineer,Körber Pharma,ND,On-site,NA
Systems and Infrastucture Engineer III R-2033563,Walmart Global Tech,AR,Hybrid,NA
Utilities Engineer,Daisy Brand,AZ,On-site,NA
"Application Developer, US Federal, ProServe",Amazon Web Services (AWS),NA,NA,118.2
Principal Engineer - Database Internals,Snowflake,NA,NA,235
IT Infrastructure Engineer,Hydrogen Group,MN,Hybrid,110.0
"Application Developer, Communications Apps, Data & Machine Learning, WWPS US Federal",Amazon Web Services (AWS),NA,NA,118.2
Entry Level Sharepoint Developer,TEKsystems,IN,Hybrid,60.0
Algorithm Engineer,Actalent,AL,On-site,90.0
(Utilities) Data Scientist II,Honeywell,NC,On-site,NA
Jr. Sharepoint Developer,TEKsystems,IN,Hybrid,60.0
Systems Engineer II - 2nd Shift Onsite,Raytheon,MA,On-site,64
Senior Engineer,SGS,CA,On-site,NA
Application Engineer,Price Industries,GA,On-site,NA
Systems Engineer II,"BAE Systems, Inc.",MI,Hybrid,75.6
SRE Engineer,Prolify,VA,Hybrid,NA
Infrastructure Engineer,Beacon Hill,WI,Hybrid,80
Test Engineer,"Great Plains Manufacturing, Inc.",KS,On-site,NA
Test Automation Engineer (embedded system),Capgemini Engineering,NA,On-site,NA
Senior Salesforce Developer,Cloudinity Inc,GA,Hybrid,NA
Software and Systems Architect,Leidos,AL,On-site,65
HIL Test Engineer,Actalent,TX,On-site,130.0
Field Service Engineer Germany,Lexmark,NA,NA,NA
"Application Developer, Data & Machine Learning, WWPS US Federal",Amazon Web Services (AWS),NA,NA,118.2
Systems Engineer,Actalent,MI,Hybrid,120.0
Temporary PIC,CVS Health,NC,On-site,120.0
Kansas City Web Development Tutor,"Varsity Tutors, a Nerdy Company",MO,Remote,NA
Field Service Engineer-Boston,Michael Page,MA,On-site,80
Business Intelligence Engineer,Citi Trends,GA,Remote,100
Chesterfield Software Engineering Tutor,"Varsity Tutors, a Nerdy Company",MO,Remote,NA
Field Services Engineer,Adaptec Solutions,VA,Remote,60.0
Infrastructure Engineer,KTek Resourcing,NC,On-site,NA
Lead Product Software Engineer - Engineering Leader,Capgemini Engineering,NA,On-site,101.3
System Engineer,Motion Recruitment,WA,Hybrid,140.0
Field Service Engineer Jr.,"BAE Systems, Inc.",VA,On-site,56.2
LIMS Developer,"Siri InfoSolutions, Inc.",DE,On-site,NA
Field Services Engineer,HealthCare Recruiters International,IL,Hybrid,52
Building Systems Engineer,CyberCoders,WA,On-site,80
Microsoft 365 Engineer,Epic,WI,On-site,NA
Integration Engineer,Epic,WI,On-site,NA
